clip_id,mp3_path,audio_path,has_audio,caption,title,artist,release,split_folder,guitar,classical,slow,techno,strings,drums,electronic,rock,fast,piano,ambient,beat,violin,vocal,synth,female,indian,opera,male,singing,no vocals,vocals,harpsichord,loud,quiet,woman,pop,flute,male vocal,no vocal,soft,sitar,solo,man,classic,choir,voice,beats,male voice,harp,dance,female vocal,new age,cello,no voice,weird,country,metal,female voice,electro
147,5/new_york_consort_of_viols-dances_and_canzonas_of_holborne_and_brade-01-3_almaines_holborne-291-320.mp3,,False,"classical, slow, strings, violin",clip_147,unknown,unknown,train,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,5/new_york_consort_of_viols-dances_and_canzonas_of_holborne_and_brade-01-3_almaines_holborne-320-349.mp3,,False,guitar,clip_148,unknown,unknown,train,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,5/new_york_consort_of_viols-dances_and_canzonas_of_holborne_and_brade-01-3_almaines_holborne-378-407.mp3,,False,"classical, violin, cello",clip_150,unknown,unknown,train,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
151,5/new_york_consort_of_viols-dances_and_canzonas_of_holborne_and_brade-01-3_almaines_holborne-407-436.mp3,,False,"classical, slow, strings, violin, classic, cello",clip_151,unknown,unknown,train,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
153,5/new_york_consort_of_viols-dances_and_canzonas_of_holborne_and_brade-01-3_almaines_holborne-465-494.mp3,,False,"classical, slow, strings, violin",clip_153,unknown,unknown,test,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,5/new_york_consort_of_viols-dances_and_canzonas_of_holborne_and_brade-01-3_almaines_holborne-494-523.mp3,,False,"classical, strings, violin",clip_154,unknown,unknown,train,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,5/new_york_consort_of_viols-dances_and_canzonas_of_holborne_and_brade-01-3_almaines_holborne-581-610.mp3,,False,"classical, strings, violin",clip_157,unknown,unknown,train,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,5/new_york_consort_of_viols-dances_and_canzonas_of_holborne_and_brade-01-3_almaines_holborne-610-639.mp3,,False,"classical, strings, violin, classic",clip_158,unknown,unknown,train,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,6/mercy_machine-the_devil_i_know-01-30_years-59-88.mp3,,False,no tags,clip_163,unknown,unknown,train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,6/mercy_machine-the_devil_i_know-01-30_years-88-117.mp3,,False,"slow, vocal, singing, vocals",clip_164,unknown,unknown,val,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,6/mercy_machine-the_devil_i_know-01-30_years-117-146.mp3,,False,vocal,clip_165,unknown,unknown,train,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,6/mercy_machine-the_devil_i_know-01-30_years-146-175.mp3,,False,no tags,clip_166,unknown,unknown,train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,6/mercy_machine-the_devil_i_know-01-30_years-233-262.mp3,,False,no tags,clip_169,unknown,unknown,train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,6/mercy_machine-the_devil_i_know-01-30_years-262-291.mp3,,False,"guitar, slow, piano, soft",clip_170,unknown,unknown,val,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,a/liquid_zen-magic_midsummer-01-4_oclock_sunny_and_hot-0-29.mp3,,False,no tags,clip_171,unknown,unknown,train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,a/liquid_zen-magic_midsummer-01-4_oclock_sunny_and_hot-30-59.mp3,,False,"slow, techno, drums, electronic, ambient, beat, synth, no vocal, electro",clip_172,unknown,unknown,train,0,0,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
173,a/liquid_zen-magic_midsummer-01-4_oclock_sunny_and_hot-59-88.mp3,,False,"drums, loud, no voice",clip_173,unknown,unknown,test,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
174,a/liquid_zen-magic_midsummer-01-4_oclock_sunny_and_hot-88-117.mp3,,False,"no vocals, loud, no vocal",clip_174,unknown,unknown,train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,e/burning_babylon-stereo_mash_up-01-7_nine_skank-0-29.mp3,,False,no tags,clip_175,unknown,unknown,train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,e/burning_babylon-stereo_mash_up-01-7_nine_skank-59-88.mp3,,False,"drums, electronic, synth, weird",clip_177,unknown,unknown,train,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
178,e/burning_babylon-stereo_mash_up-01-7_nine_skank-88-117.mp3,,False,"guitar, slow, drums, rock, fast, beat, beats, male voice, dance",clip_178,unknown,unknown,train,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
180,e/burning_babylon-stereo_mash_up-01-7_nine_skank-146-175.mp3,,False,"techno, synth",clip_180,unknown,unknown,train,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,e/burning_babylon-stereo_mash_up-01-7_nine_skank-175-204.mp3,,False,"techno, no vocals, weird",clip_181,unknown,unknown,train,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
184,f/pain_factor-8_seconds-01-8_seconds-59-88.mp3,,False,"rock, loud, metal",clip_184,unknown,unknown,train,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
185,f/pain_factor-8_seconds-01-8_seconds-88-117.mp3,,False,"rock, male voice, metal",clip_185,unknown,unknown,val,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
186,f/pain_factor-8_seconds-01-8_seconds-117-146.mp3,,False,"rock, metal",clip_186,unknown,unknown,train,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
188,f/pain_factor-8_seconds-01-8_seconds-175-204.mp3,,False,"guitar, rock, loud, man, metal",clip_188,unknown,unknown,train,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
190,9/the_seldon_plan-making_circles-01-a_rhyming_dictionary-30-59.mp3,,False,"guitar, drums, rock, beat, pop",clip_190,unknown,unknown,train,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,9/the_seldon_plan-making_circles-01-a_rhyming_dictionary-59-88.mp3,,False,no tags,clip_191,unknown,unknown,train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,9/the_seldon_plan-making_circles-01-a_rhyming_dictionary-175-204.mp3,,False,rock,clip_195,unknown,unknown,train,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,c/mountain_mirrors-lunar_ecstasy-01-a_short_burst_of_clarity-30-59.mp3,,False,"rock, vocal",clip_198,unknown,unknown,train,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,c/mountain_mirrors-lunar_ecstasy-01-a_short_burst_of_clarity-59-88.mp3,,False,"guitar, vocal, male, vocals, male vocal",clip_199,unknown,unknown,train,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,c/mountain_mirrors-lunar_ecstasy-01-a_short_burst_of_clarity-88-117.mp3,,False,"guitar, rock, violin, male, male vocal",clip_200,unknown,unknown,test,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,c/mountain_mirrors-lunar_ecstasy-01-a_short_burst_of_clarity-146-175.mp3,,False,"guitar, rock",clip_202,unknown,unknown,train,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,f/professor_armchair-too_much_mustard-01-a_signal_from_mars-0-29.mp3,,False,"techno, electronic, synth, weird",clip_204,unknown,unknown,train,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
205,f/professor_armchair-too_much_mustard-01-a_signal_from_mars-30-59.mp3,,False,no tags,clip_205,unknown,unknown,train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,f/professor_armchair-too_much_mustard-01-a_signal_from_mars-59-88.mp3,,False,electronic,clip_206,unknown,unknown,train,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,f/professor_armchair-too_much_mustard-01-a_signal_from_mars-88-117.mp3,,False,no tags,clip_207,unknown,unknown,train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,f/professor_armchair-too_much_mustard-01-a_signal_from_mars-117-146.mp3,,False,no tags,clip_208,unknown,unknown,train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,f/professor_armchair-too_much_mustard-01-a_signal_from_mars-233-262.mp3,,False,no tags,clip_212,unknown,unknown,val,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213,f/professor_armchair-too_much_mustard-01-a_signal_from_mars-262-291.mp3,,False,no tags,clip_213,unknown,unknown,train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,b/jacob_heringman-jane_pickeringes_lute_book-01-a_toy-0-29.mp3,,False,"guitar, strings",clip_219,unknown,unknown,train,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,d/electric_frankenstein-sick_songs-01-action_high-117-146.mp3,,False,"guitar, drums, rock, loud",clip_224,unknown,unknown,train,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,9/the_wretch-ambulatory-01-admission-30-59.mp3,,False,no tags,clip_227,unknown,unknown,train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,0/apa_ya-apa_ya-01-african_dance-59-88.mp3,,False,no tags,clip_231,unknown,unknown,test,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,0/apa_ya-apa_ya-01-african_dance-88-117.mp3,,False,"techno, drums, beat, indian",clip_232,unknown,unknown,train,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,d/seismic_anamoly-afterburner-01-afterburner-0-29.mp3,,False,"guitar, techno, rock, fast, synth",clip_234,unknown,unknown,train,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,d/seismic_anamoly-afterburner-01-afterburner-30-59.mp3,,False,no tags,clip_235,unknown,unknown,train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238,d/seismic_anamoly-afterburner-01-afterburner-117-146.mp3,,False,rock,clip_238,unknown,unknown,train,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,d/seismic_anamoly-afterburner-01-afterburner-146-175.mp3,,False,rock,clip_239,unknown,unknown,train,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,d/seismic_anamoly-afterburner-01-afterburner-204-233.mp3,,False,rock,clip_241,unknown,unknown,train,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,0/voices_of_music-an_evening_with_bach-01-air_on_a_g_string_bwv_1069-59-88.mp3,,False,quiet,clip_244,unknown,unknown,train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,0/voices_of_music-an_evening_with_bach-01-air_on_a_g_string_bwv_1069-117-146.mp3,,False,"classical, slow, strings, violin, quiet, classic",clip_246,unknown,unknown,test,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248,0/voices_of_music-an_evening_with_bach-01-air_on_a_g_string_bwv_1069-175-204.mp3,,False,"slow, strings, quiet",clip_248,unknown,unknown,test,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252,0/rocket_city_riot-middle_age_suicide-01-all_i_got-0-29.mp3,,False,rock,clip_252,unknown,unknown,train,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253,0/rocket_city_riot-middle_age_suicide-01-all_i_got-30-59.mp3,,False,"rock, male vocal, metal",clip_253,unknown,unknown,train,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
255,0/rocket_city_riot-middle_age_suicide-01-all_i_got-88-117.mp3,,False,no tags,clip_255,unknown,unknown,train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283,5/john_fleagle-worlds_bliss__medieval_songs_of_love_and_death-01-alysoun-0-29.mp3,,False,"strings, violin",clip_283,unknown,unknown,train,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284,5/john_fleagle-worlds_bliss__medieval_songs_of_love_and_death-01-alysoun-30-59.mp3,,False,"slow, violin, vocal, male, singing, male vocal, male voice",clip_284,unknown,unknown,train,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
285,5/john_fleagle-worlds_bliss__medieval_songs_of_love_and_death-01-alysoun-59-88.mp3,,False,"man, male voice",clip_285,unknown,unknown,train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
287,5/john_fleagle-worlds_bliss__medieval_songs_of_love_and_death-01-alysoun-117-146.mp3,,False,"opera, male vocal",clip_287,unknown,unknown,train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289,5/john_fleagle-worlds_bliss__medieval_songs_of_love_and_death-01-alysoun-175-204.mp3,,False,"vocal, opera, male, voice, male voice",clip_289,unknown,unknown,train,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
290,5/john_fleagle-worlds_bliss__medieval_songs_of_love_and_death-01-alysoun-204-233.mp3,,False,no tags,clip_290,unknown,unknown,train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291,c/strojovna_07-number_1-01-ambi_crack-0-29.mp3,,False,no tags,clip_291,unknown,unknown,val,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293,c/strojovna_07-number_1-01-ambi_crack-59-88.mp3,,False,"techno, drums, beat, beats",clip_293,unknown,unknown,train,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
294,c/strojovna_07-number_1-01-ambi_crack-88-117.mp3,,False,"techno, beat, no vocals, no voice",clip_294,unknown,unknown,val,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
295,1/ambient_teknology-phoenix-01-ambient_teknology-0-29.mp3,,False,"techno, electronic, dance",clip_295,unknown,unknown,train,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
297,1/ambient_teknology-phoenix-01-ambient_teknology-59-88.mp3,,False,no tags,clip_297,unknown,unknown,train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,1/ambient_teknology-phoenix-01-ambient_teknology-88-117.mp3,,False,no tags,clip_298,unknown,unknown,val,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,1/ambient_teknology-phoenix-01-ambient_teknology-117-146.mp3,,False,"techno, drums, fast, beat",clip_299,unknown,unknown,train,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,1/ambient_teknology-phoenix-01-ambient_teknology-146-175.mp3,,False,"techno, beat, dance",clip_300,unknown,unknown,train,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
301,1/ambient_teknology-phoenix-01-ambient_teknology-175-204.mp3,,False,"techno, drums, fast, beat",clip_301,unknown,unknown,train,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,1/ambient_teknology-phoenix-01-ambient_teknology-233-262.mp3,,False,"techno, electronic, fast, beat, synth, no vocal",clip_303,unknown,unknown,test,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305,1/ambient_teknology-phoenix-01-ambient_teknology-291-320.mp3,,False,"electronic, ambient, synth, new age",clip_305,unknown,unknown,train,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
306,1/ambient_teknology-phoenix-01-ambient_teknology-320-349.mp3,,False,"techno, fast",clip_306,unknown,unknown,train,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307,1/ambient_teknology-phoenix-01-ambient_teknology-349-378.mp3,,False,"techno, electronic, fast, no vocals",clip_307,unknown,unknown,test,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,1/ambient_teknology-phoenix-01-ambient_teknology-378-407.mp3,,False,"techno, fast",clip_308,unknown,unknown,train,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309,1/ambient_teknology-phoenix-01-ambient_teknology-407-436.mp3,,False,"techno, electronic, fast, dance",clip_309,unknown,unknown,train,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
310,1/ambient_teknology-phoenix-01-ambient_teknology-436-465.mp3,,False,"slow, electronic, ambient, electro",clip_310,unknown,unknown,train,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
311,1/ambient_teknology-phoenix-01-ambient_teknology-465-494.mp3,,False,"slow, ambient",clip_311,unknown,unknown,val,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312,1/ambient_teknology-phoenix-01-ambient_teknology-494-523.mp3,,False,no tags,clip_312,unknown,unknown,test,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327,2/duo_chambure-vihuela_duets_of_valderrabano-01-andreas_christi_sancte_andrea_cristobal_de_morales-30-59.mp3,,False,guitar,clip_327,unknown,unknown,train,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
